"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Arunachal Pradesh","Kamle","2023-10-14","2023","10","19.5325625871","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-10-15","2023","10","19.1874127604","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-10-16","2023","10","18.8551902103","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-10-17","2023","10","18.5324727922","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-10-18","2023","10","18.2260502879","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-01","2023","10","23.8443602405","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-07","2023","10","26.4638912555","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-08","2023","10","27.1887141471","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-09","2023","10","26.2561686713","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-10","2023","10","25.9773714218","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-11","2023","10","25.4942688365","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-12","2023","10","25.1488196173","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-13","2023","10","25.4834874905","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-14","2023","10","25.0746327212","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-15","2023","10","24.7248191737","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-16","2023","10","24.4008086667","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-17","2023","10","24.0602310652","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-10-18","2023","10","23.7465193684","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-01","2023","10","23.1259861478","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-07","2023","10","24.2503895213","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-08","2023","10","24.6656224911","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-09","2023","10","24.1673210974","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-10","2023","10","23.9521775618","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-11","2023","10","23.758635149","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-12","2023","10","23.3369210702","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-13","2023","10","23.2836942161","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-14","2023","10","22.9419807898","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-15","2023","10","22.6184549529","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-16","2023","10","22.3068984114","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-17","2023","10","21.9892488547","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-10-18","2023","10","21.6980385596","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-01","2023","10","22.148552549","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-07","2023","10","23.5057620428","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-08","2023","10","24.5813710887","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-09","2023","10","24.9740782179","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-10","2023","10","24.0756896877","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-11","2023","10","23.0349633485","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-12","2023","10","22.5428778454","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-13","2023","10","22.2977426684","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-14","2023","10","21.9156668893","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-15","2023","10","21.9028869412","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-16","2023","10","21.5832443392","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-17","2023","10","21.270782127","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-10-18","2023","10","20.9979332693","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-01","2023","10","18.394111816","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-07","2023","10","22.3731357669","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-08","2023","10","22.3482407083","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-09","2023","10","25.6410861339","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-10","2023","10","25.3087343999","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-11","2023","10","23.1435557413","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-12","2023","10","22.4167820062","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-13","2023","10","22.0407507944","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-14","2023","10","21.2805518287","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-15","2023","10","20.7948839313","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-16","2023","10","20.298982899","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-17","2023","10","19.8382929865","NRSC VIC MODEL"
"Arunachal Pradesh","Lohit","2023-10-18","2023","10","19.410909452","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-01","2023","10","16.883708993","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-07","2023","10","17.4554762036","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-08","2023","10","17.078448193","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-09","2023","10","16.7218407054","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-10","2023","10","16.4760239663","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-11","2023","10","16.1632740041","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-12","2023","10","16.468840508","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-13","2023","10","16.2935685099","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-14","2023","10","16.0771230997","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-15","2023","10","15.8003294722","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-16","2023","10","15.5484142815","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-17","2023","10","15.308596276","NRSC VIC MODEL"
"Arunachal Pradesh","Longding","2023-10-18","2023","10","15.0998678557","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-01","2023","10","18.8441906371","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-07","2023","10","24.4312205698","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-08","2023","10","24.4174006207","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-09","2023","10","26.9377209929","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-10","2023","10","25.9291225432","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-11","2023","10","24.9944352656","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-12","2023","10","24.3574469973","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-13","2023","10","23.8243417282","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-14","2023","10","22.7708330591","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-15","2023","10","22.4293934404","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-16","2023","10","21.713085569","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-17","2023","10","21.095260053","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Dibang Valley","2023-10-18","2023","10","20.5563077805","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-01","2023","10","18.0272192095","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-07","2023","10","21.5972292212","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-08","2023","10","21.2812685181","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-09","2023","10","21.4799856362","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-10","2023","10","20.7831378391","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-11","2023","10","20.0707628919","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-12","2023","10","19.5664163194","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-13","2023","10","19.0900698211","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-14","2023","10","18.6738408949","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-15","2023","10","18.5191014242","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-16","2023","10","18.174771441","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-17","2023","10","17.8302249382","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Siang","2023-10-18","2023","10","17.5128105536","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-01","2023","10","24.1639082191","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-07","2023","10","26.3618341889","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-08","2023","10","27.4108649337","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-09","2023","10","26.4944682416","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-10","2023","10","25.9393921151","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-11","2023","10","25.4243712268","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-12","2023","10","24.8290821529","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-13","2023","10","24.371421812","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-14","2023","10","23.9681180896","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-15","2023","10","23.6060639774","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-16","2023","10","23.2356779785","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-17","2023","10","22.8931157961","NRSC VIC MODEL"
"Arunachal Pradesh","Lower Subansiri","2023-10-18","2023","10","22.5509705765","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-01","2023","10","18.5491902778","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-07","2023","10","22.6327869248","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-08","2023","10","22.2920400328","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-09","2023","10","23.9951228283","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-10","2023","10","23.4281371824","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-11","2023","10","22.1537776322","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-12","2023","10","21.5377074307","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-13","2023","10","20.8237936277","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-14","2023","10","20.0639038348","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-15","2023","10","19.4145620372","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-16","2023","10","18.8450348292","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-17","2023","10","18.3724524576","NRSC VIC MODEL"
"Arunachal Pradesh","Namsai","2023-10-18","2023","10","17.9163178487","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-01","2023","10","23.6522867239","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-07","2023","10","23.7287542517","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-08","2023","10","24.0829011083","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-09","2023","10","24.128625588","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-10","2023","10","25.1704252353","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-11","2023","10","23.5443496051","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-12","2023","10","22.0729409061","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-13","2023","10","21.4791480288","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-14","2023","10","20.5364935173","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-15","2023","10","19.7673262512","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-16","2023","10","19.1112433355","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-17","2023","10","18.6589628816","NRSC VIC MODEL"
"Arunachal Pradesh","Pakke Kessang","2023-10-18","2023","10","18.2740519018","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-01","2023","10","24.9650765677","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-07","2023","10","26.5300485515","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-08","2023","10","26.3252180556","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-09","2023","10","26.2456464707","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-10","2023","10","25.7525091909","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-11","2023","10","24.5891539464","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-12","2023","10","23.53812751","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-13","2023","10","22.7682196576","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-14","2023","10","22.0504662543","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-15","2023","10","21.605278915","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-16","2023","10","21.1127370677","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-17","2023","10","20.6899464976","NRSC VIC MODEL"
"Arunachal Pradesh","Papum Pare","2023-10-18","2023","10","20.317844998","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-01","2023","10","22.0832761661","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-07","2023","10","21.4920677639","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-08","2023","10","21.2648315464","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-09","2023","10","21.3289309445","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-10","2023","10","21.6755754773","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-11","2023","10","21.1893069727","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-12","2023","10","21.3751793205","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-13","2023","10","21.2588568941","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-14","2023","10","20.8783487407","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-15","2023","10","20.6741771068","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-16","2023","10","20.3835968441","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-17","2023","10","20.0439346733","NRSC VIC MODEL"
"Arunachal Pradesh","Shi Yomi","2023-10-18","2023","10","19.7473939715","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-01","2023","10","25.798338131","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-07","2023","10","28.4032776961","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-08","2023","10","28.0848692068","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-09","2023","10","27.8092465255","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-10","2023","10","28.349092033","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-11","2023","10","27.7296883867","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-12","2023","10","27.4314232214","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-13","2023","10","27.3716126253","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-14","2023","10","26.7859103378","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-15","2023","10","27.470211251","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-16","2023","10","26.9543665068","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-17","2023","10","26.4996957788","NRSC VIC MODEL"
"Arunachal Pradesh","Siang","2023-10-18","2023","10","26.1264546278","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-01","2023","10","11.0968625361","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-07","2023","10","11.1454236913","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-08","2023","10","11.4923622912","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-09","2023","10","11.0684153583","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-10","2023","10","11.1491305259","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-11","2023","10","11.0981008226","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-12","2023","10","11.1435334149","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-13","2023","10","10.9079710234","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-14","2023","10","10.6204175975","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-15","2023","10","10.361591941","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-16","2023","10","10.1237500294","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-17","2023","10","10.0179253272","NRSC VIC MODEL"
"Arunachal Pradesh","Tawang","2023-10-18","2023","10","9.7687618423","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-01","2023","10","21.2751272764","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-07","2023","10","20.6917262951","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-08","2023","10","20.8386111921","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-09","2023","10","21.277691049","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-10","2023","10","20.4322043694","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-11","2023","10","19.8205508683","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-12","2023","10","19.9339456542","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-13","2023","10","20.1532035866","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-14","2023","10","19.6659979071","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-15","2023","10","19.2654528262","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-16","2023","10","18.9185615714","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-17","2023","10","18.6026359352","NRSC VIC MODEL"
"Arunachal Pradesh","Tirap","2023-10-18","2023","10","18.3193005409","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-01","2023","10","22.8194404084","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-07","2023","10","25.6065594724","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-08","2023","10","25.8814451812","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-09","2023","10","25.9258409664","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-10","2023","10","26.7982043713","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-11","2023","10","26.1351966913","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-12","2023","10","27.149130406","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-13","2023","10","26.107844711","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-14","2023","10","24.7607164216","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-15","2023","10","25.5585851923","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-16","2023","10","24.4506663254","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-17","2023","10","23.8037791103","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Siang","2023-10-18","2023","10","23.2046478432","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-01","2023","10","22.2504789714","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-07","2023","10","23.7099126028","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-08","2023","10","23.6624299168","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-09","2023","10","23.3897931291","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-10","2023","10","23.7328337268","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-11","2023","10","23.285309996","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-12","2023","10","23.358407446","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-13","2023","10","23.7505187519","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-14","2023","10","23.2508180107","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-15","2023","10","22.9522628796","NRSC VIC MODEL"
"Arunachal Pradesh","Upper Subansiri","2023-10-16","2023","10","22.628379806","NRSC VIC MODEL"
